,customer_key,gender,name,city,state_code,state,zip_code,country,continent,birthday
13477,1864481,Male,James Mims,Lake Mills,IA,Iowa,50450,United States,North America,1971-11-23
13478,1864541,Female,Courtney Gossett,Bryan,TX,Texas,77803,United States,North America,1982-08-27
13479,1864693,Female,Susan McDonald,Los Angeles,CA,California,90017,United States,North America,1991-07-13
13480,1864772,Female,Theresia Thompson,Grove City,PA,Pennsylvania,16127,United States,North America,1969-11-08
13481,1865096,Female,Lillian Moncrief,Huntington,WV,West Virginia,25705,United States,North America,1965-07-19
13482,1865137,Female,Judy Kincade,Houston,TX,Texas,77023,United States,North America,1957-09-09
13483,1865183,Female,Paula Boyd,Xenia,OH,Ohio,45385,United States,North America,1938-01-13
13484,1865189,Male,Joseph Mullins,Albany,GA,Georgia,31701,United States,North America,1946-10-19
13485,1865278,Female,Ann Neill,New York,NY,New York,10011,United States,North America,1966-02-04
13486,1865305,Female,Laura White,Irvine,CA,California,92664,United States,North America,1963-06-20
13487,1865362,Male,Kevin Oldenburg,Piscataway,NJ,New Jersey,8854,United States,North America,1960-01-31
13488,1865399,Female,Evelyn Hooker,Oswego,KS,Kansas,67356,United States,North America,1951-02-22
13489,1865461,Male,Jack Harris,San Bernardino,CA,California,92401,United States,North America,1984-11-13
13490,1865468,Male,Frederick Zawacki,Dallas,TX,Texas,75207,United States,North America,1962-04-07
13491,1865702,Male,Paul Peck,Calhan,CO,Colorado,80808,United States,North America,1965-07-25
13492,1865718,Male,Paul Alexander,Youngstown,OH,Ohio,44506,United States,North America,1941-06-23
13493,1865833,Female,Evelyn Peck,East Syracuse,NY,New York,13057,United States,North America,1998-02-23
13494,1865857,Male,Jose Pimentel,Harrisburg,PA,Pennsylvania,17116,United States,North America,1968-02-29
13495,1865927,Male,Luther Dickerson,Chantilly,VA,Virginia,20151,United States,North America,1975-01-31
13496,1866061,Male,Thomas McElhannon,Chico,CA,California,95928,United States,North America,2000-05-16
13497,1866245,Male,Elliott Velazquez,Lake Benton,MN,Minnesota,56149,United States,North America,1990-12-08
13498,1866388,Female,Sandra Robinson,Conway,SC,South Carolina,29526,United States,North America,1942-07-27
13499,1866421,Female,Melanie Ward,San Ramon,CA,California,94583,United States,North America,1958-01-22
13500,1866451,Male,Jeremiah Bruce,Sayville,NY,New York,11782,United States,North America,1956-10-07
13501,1866637,Male,Douglas McCampbell,Toledo,OH,Ohio,43609,United States,North America,1964-12-01
13502,1866870,Male,Howard Cooper,New York,NY,New York,10019,United States,North America,1950-01-12
13503,1867076,Male,Ben Jorge,Penns Neck,NJ,New Jersey,8540,United States,North America,1948-11-07
13504,1867082,Male,Robert Reagan,Springfield,IL,Illinois,62707,United States,North America,2001-06-01
13505,1867250,Male,Galen Furman,Chicago,IL,Illinois,60610,United States,North America,1980-07-28
13506,1867252,Female,Judith Booker,Lyons,OR,Oregon,97358,United States,North America,1996-08-30
13507,1867338,Male,Fredrick Walsh,Sioux Falls,SD,South Dakota,57102,United States,North America,1971-10-24
13508,1867408,Female,Billie Bobo,Arlington,TN,Tennessee,38002,United States,North America,1968-07-03
13509,1867738,Female,Martha Jacobsen,Salisbury,MD,Maryland,21804,United States,North America,1960-06-21
13510,1867941,Male,Salvador Bickford,Lexington,KY,Kentucky,40505,United States,North America,1953-07-25
13511,1868016,Male,Tyrone Hodge,Miami,FL,Florida,33179,United States,North America,1948-03-14
13512,1868062,Female,Mary Mason,Walnut Creek,CA,California,94597,United States,North America,1975-09-24
13513,1868176,Female,Amanda Tobin,Miami,FL,Florida,33165,United States,North America,1989-05-10
13514,1868588,Male,Shane Harry,Greenville,CA,California,95947,United States,North America,1963-04-15
13515,1869091,Female,Donna Miller,Palm Springs,CA,California,92262,United States,North America,1971-10-12
13516,1869148,Male,Richard Woods,Pittsburgh,PA,Pennsylvania,15222,United States,North America,1985-07-29
13517,1869336,Female,Carmen Simons,Oakland,CA,California,94612,United States,North America,1973-08-23
13518,1869542,Female,Eleanor Gribble,Philadelphia,PA,Pennsylvania,19103,United States,North America,1946-02-13
13519,1869574,Female,Melissa Mosley,Ferguson,MO,Missouri,63135,United States,North America,1974-11-27
13520,1869727,Female,Ashley Conti,Fort Worth,KS,Kansas,76102,United States,North America,1943-01-29
13521,1869800,Female,Rita Sangster,El Cajon,CA,California,92020,United States,North America,1942-10-21
13522,1870033,Female,Lynn Bierman,New York,NY,New York,10038,United States,North America,1951-04-24
13523,1870208,Male,Joseph Davis,Sacramento,CA,California,95814,United States,North America,1994-09-25
13524,1870226,Male,Ty Jones,Garden City,NY,New York,11530,United States,North America,1936-05-15
13525,1870287,Female,Linda Giroux,Elizabeth City,NC,North Carolina,27909,United States,North America,1963-10-02
13526,1870431,Male,Michael Damato,Clinton,IL,Illinois,61727,United States,North America,1976-12-30
13527,1870500,Male,Charles Stanley,Dixon,IL,Illinois,61021,United States,North America,1979-07-12
13528,1870589,Female,Carmen Cornwell,Syracuse,NY,New York,13202,United States,North America,1977-01-24
13529,1870661,Male,Melvin Miller,Los Angeles,CA,California,90071,United States,North America,1937-03-06
13530,1870842,Male,Wilfred Ryan,Las Vegas,NV,Nevada,89101,United States,North America,1999-07-06
13531,1870877,Male,George Baca,Washington,VA,Virginia,20005,United States,North America,1972-05-09
13532,1871089,Female,Kathleen Clarke,Machias,ME,Maine,4654,United States,North America,1953-06-05
13533,1871157,Male,Roger Young,El Paso,TX,Texas,79924,United States,North America,1977-11-25
13534,1871379,Female,Edna Newsome,Loyalton,CA,California,96118,United States,North America,1942-05-09
13535,1871416,Male,Ryan Fisher,Atlanta,GA,Georgia,30338,United States,North America,1964-05-13
13536,1871454,Male,Thomas Blackman,Columbus,OH,Ohio,43215,United States,North America,1974-04-17
13537,1871472,Male,Enrique Clay,Reno,NV,Nevada,89501,United States,North America,1942-10-31
13538,1871500,Female,Lena Pearson,Kirkwood,MO,Missouri,63122,United States,North America,1947-03-11
13539,1871990,Female,Traci Butler,Mount Vernon,WA,Washington,98273,United States,North America,1994-02-19
13540,1872005,Female,Natalya Fuhrman,Dublin,OH,Ohio,43017,United States,North America,1946-09-18
13541,1872046,Male,Randolph Epperly,Plymouth,IN,Indiana,46563,United States,North America,1981-07-23
13542,1872178,Male,Herman Jackson,Mc Kinney,TX,Texas,75069,United States,North America,1972-05-27
13543,1872284,Male,Thomas Bailey,Baltimore,MD,Maryland,21201,United States,North America,1953-06-22
13544,1872442,Male,James Trussell,Lancaster,PA,Pennsylvania,17602,United States,North America,1999-01-23
13545,1872529,Male,Justin Harms,San Jose,CA,California,95113,United States,North America,1985-05-20
13546,1872587,Female,Heather Holston,Bolton,MA,Massachusetts,1740,United States,North America,1948-07-20
13547,1873593,Female,Linda Morris,Boulder,CO,Colorado,80301,United States,North America,1996-01-02
13548,1873607,Female,Jennifer Kirkland,Lenoir,NC,North Carolina,28645,United States,North America,1991-05-05
13549,1873740,Male,Carson Bryant,Houlton,WI,Wisconsin,55082,United States,North America,1945-03-16
13550,1873895,Female,Marcella Southworth,Lexington,KY,Kentucky,40507,United States,North America,1977-06-27
13551,1874014,Female,Tamara Lever,Dillon,CO,Colorado,80435,United States,North America,1993-01-08
13552,1874019,Female,Rosa Adams,Tacoma,WA,Washington,98402,United States,North America,1968-02-25
13553,1874020,Male,Homer Wilton,Lexington,KY,Kentucky,40507,United States,North America,1990-01-07
13554,1874057,Female,Rachel Cline,Bonners Ferry,ID,Idaho,83805,United States,North America,1945-11-02
13555,1874375,Male,Oliver Scott,Greensboro,NC,North Carolina,27401,United States,North America,1977-07-11
13556,1874501,Male,Lawrence Marquez,New York,NY,New York,10011,United States,North America,1992-02-01
13557,1874507,Male,Philip Watters,Seattle,WA,Washington,98105,United States,North America,1936-06-04
13558,1874700,Male,Daniel Loredo,Fayetteville,NC,North Carolina,28306,United States,North America,1935-12-08
13559,1874916,Male,Marshall Cruz,Garland,TX,Texas,75040,United States,North America,1962-06-04
13560,1875275,Male,Daniel Talley,Southfield,MI,Michigan,48075,United States,North America,1951-11-28
13561,1875566,Female,Clyde Lopez,Garden City,NY,New York,11530,United States,North America,1968-04-25
13562,1875792,Male,Raymond Whitehurst,New York,NY,New York,10019,United States,North America,1995-02-08
13563,1875921,Male,John Black,Okeechobee,FL,Florida,34974,United States,North America,1999-05-04
13564,1875946,Female,Ethel Long,St Louis,MO,Missouri,63101,United States,North America,1958-11-24
13565,1876093,Male,Lloyd Salas,New York,NY,New York,10013,United States,North America,1979-11-03
13566,1876132,Male,Jack Frederick,Memphis,TN,Tennessee,38128,United States,North America,1985-04-04
13567,1876269,Male,Dennis Martin,Racine,WI,Wisconsin,53403,United States,North America,1955-03-18
13568,1876912,Male,Gary Gonzalez,Chicago,IL,Illinois,60601,United States,North America,1950-07-15
13569,1877016,Male,Kirk Wurm,Bear River City,UT,Utah,84301,United States,North America,1982-07-29
13570,1877046,Male,Michael Keefer,Englewood,CO,Colorado,80112,United States,North America,1964-06-30
13571,1877054,Female,Tommie Fannin,Goshen,NY,New York,10924,United States,North America,1940-05-18
13572,1877176,Female,Ivory Aldridge,Irving,TX,Texas,75038,United States,North America,1985-05-31
13573,1877381,Male,Mark Walton,Beltsville,MD,Maryland,20705,United States,North America,1949-05-08
13574,1877525,Male,Raymond Henry,San Diego,CA,California,92121,United States,North America,1954-11-26
13575,1877532,Female,Frances Holst,Mansfield,OH,Ohio,44902,United States,North America,1979-09-25
13576,1877568,Male,Joseph Flores,San Francisco,CA,California,94124,United States,North America,1970-07-15
13577,1877744,Female,Jennifer Whisenant,Draper,UT,Utah,84020,United States,North America,1972-01-03
13578,1877836,Female,Isabelle Harris,Wichita,KS,Kansas,67202,United States,North America,1973-06-08
13579,1878087,Male,Darin Ball,Asheville,NC,North Carolina,28801,United States,North America,1951-05-19
13580,1878163,Female,Darci Dorsey,Rupert,ID,Idaho,83350,United States,North America,1985-09-17
13581,1878175,Female,Florence Bridgers,Brooksville,FL,Florida,34610,United States,North America,1965-04-16
13582,1878210,Female,Fay Riggins,Arlington,VA,Virginia,22201,United States,North America,1936-12-14
13583,1878446,Female,Annette Deleon,Madison,WI,Wisconsin,53718,United States,North America,2001-02-03
13584,1878531,Female,Marilyn Monroe,Wayne,NJ,New Jersey,7477,United States,North America,1936-02-16
13585,1878787,Female,Susan Lemley,Easton,PA,Pennsylvania,18042,United States,North America,2001-07-17
13586,1878834,Male,Randy Krebs,San Diego,CA,California,92111,United States,North America,1948-05-24
13587,1878939,Female,Suzanne Jones,Jackson,MS,Mississippi,39201,United States,North America,1970-11-30
13588,1878966,Female,Lisa Roux,Pine Bluff,AR,Arkansas,71601,United States,North America,1958-11-24
13589,1878983,Male,Thomas Engle,Chico,CA,California,95928,United States,North America,1993-02-02
13590,1878988,Male,Justin Peters,Westland,MI,Michigan,48185,United States,North America,1985-12-13
13591,1879346,Male,Daniel Turner,Bridgeville,PA,Pennsylvania,15017,United States,North America,1995-10-16
13592,1879578,Female,Julia Barnes,Salinas,CA,California,93901,United States,North America,1972-04-12
13593,1879693,Female,Anne Simmerman,Auburndale,FL,Florida,33823,United States,North America,1958-04-09
13594,1879735,Female,Robin Conway,Phoenix,AZ,Arizona,85003,United States,North America,1982-07-01
13595,1880031,Male,Sean Morrison,Dunn Center,ND,North Dakota,58626,United States,North America,1982-09-18
13596,1880288,Female,Betty Gadbois,Miami,FL,Florida,33145,United States,North America,1979-06-19
13597,1880406,Male,James Claudio,Falls Church,VA,Virginia,22042,United States,North America,1946-05-27
13598,1880655,Female,Samantha Alexander,Tigard,OR,Oregon,97223,United States,North America,1974-12-07
13599,1880727,Male,Steven Reid,Meridian,ID,Idaho,83642,United States,North America,2000-05-16
13600,1880784,Female,Jody Summer,Forest Hills,NY,New York,11375,United States,North America,1997-08-15
13601,1880923,Female,June Cramer,Nichols,NY,New York,13812,United States,North America,1975-02-05
13602,1881107,Male,David Weeks,Jersey City,NJ,New Jersey,7305,United States,North America,1959-06-03
13603,1881517,Female,Jacqueline Bennett,Lansing,MI,Michigan,48933,United States,North America,1980-07-30
13604,1881543,Male,Bret Wilson,Philadelphia,DE,Delaware,19106,United States,North America,1941-11-06
13605,1881758,Female,Cathy Hummel,Jackson,NC,North Carolina,27845,United States,North America,1944-08-10
13606,1882011,Male,William Johnson,Chattanooga,TN,Tennessee,37403,United States,North America,1957-08-11
13607,1882071,Female,Kristen Molinari,Chicago,IL,Illinois,60631,United States,North America,1944-11-28
13608,1882274,Male,Peter Moseley,Tallahassee,FL,Florida,32311,United States,North America,1937-05-24
13609,1882501,Female,Gina Mitchell,Arlington,VA,Virginia,22201,United States,North America,1986-06-16
13610,1882504,Male,Nathan Durden,Chicago,IL,Illinois,60606,United States,North America,1963-03-01
13611,1882512,Female,Ann Castillo,Saint Louis,MO,Missouri,63119,United States,North America,1968-03-11
13612,1882594,Female,Haley Cassell,Burbank,CA,California,91504,United States,North America,1985-01-19
13613,1882911,Male,Nickolas Foster,Orlando,FL,Florida,32805,United States,North America,1990-11-14
13614,1882958,Male,Robert Moore,Gulfport,MS,Mississippi,39503,United States,North America,1942-02-21
13615,1883496,Female,Florence Badger,Hartford,CT,Connecticut,6103,United States,North America,1946-04-18
13616,1883630,Male,Robert Segura,Adams,OK,Oklahoma,73901,United States,North America,1987-10-29
13617,1883710,Female,Esther Jenkins,Lexington,KY,Kentucky,40507,United States,North America,1949-05-16
13618,1883755,Female,Michelle Spencer,Oakland,CA,California,94612,United States,North America,1968-01-30
13619,1883820,Male,Jake Lee,Syracuse,NY,New York,13202,United States,North America,1940-08-10
13620,1883844,Male,Harry Kaplan,Camden,NJ,New Jersey,8102,United States,North America,1964-05-18
13621,1883941,Male,Michael Emery,Bastrop,LA,Louisiana,71220,United States,North America,1996-04-25
13622,1883981,Female,Pearlie Rice,Brooklyn,NY,New York,11235,United States,North America,1987-04-20
13623,1884026,Male,David White,Bronx,NY,New York,10467,United States,North America,1938-05-16
13624,1884596,Male,Jason Harrison,Toledo,OH,Ohio,43607,United States,North America,1998-02-04
13625,1884616,Female,Katharine Main,Myrtle Beach,SC,South Carolina,29577,United States,North America,1987-05-11
13626,1884663,Female,Karen Jones,Lacassine,LA,Louisiana,70650,United States,North America,1970-09-30
